ID;Age;Overall;Value;Wage;Height;Weight;FKAccuracy;SprintSpeed;Stamina;Strength
243882;21;60;€290K;€1K;6'1;176lbs;37;85;77;77
244906;23;60;€280K;€1K;6'2;176lbs;26;63;62;66
239275;22;60;€210K;€2K;6'5;183lbs;13;23;28;70
244395;23;60;€280K;€1K;5'9;150lbs;48;80;57;41
224685;24;60;€270K;€3K;6'2;159lbs;39;59;76;75
181933;31;60;€130K;€2K;6'2;172lbs;14;33;38;53
224430;25;60;€250K;€1K;5'10;154lbs;37;68;75;59
224686;25;60;€250K;€3K;5'10;134lbs;47;86;68;54
227502;22;60;€300K;€2K;5'7;146lbs;37;48;48;62
232366;29;60;€140K;€2K;6'0;172lbs;12;31;24;50
233902;24;60;€280K;€1K;5'10;170lbs;51;69;59;64
227759;20;60;€400K;€5K;5'9;154lbs;29;77;63;50
228783;22;60;€350K;€3K;5'10;165lbs;35;79;64;67
232367;25;60;€190K;€1K;6'0;172lbs;16;39;35;45
240047;20;60;€325K;€2K;5'9;159lbs;45;80;35;68
243631;20;60;€325K;€3K;5'10;152lbs;47;62;40;46
246191;18;60;€425K;€2K;5'7;143lbs;59;74;41;29
227760;21;60;€450K;€2K;5'8;143lbs;53;68;69;42
237232;19;60;€375K;€2K;6'4;179lbs;11;31;24;60
239536;27;60;€170K;€1K;5'9;157lbs;42;76;72;58
241584;21;60;€240K;€1K;5'10;152lbs;14;26;17;36
204721;29;60;€160K;€1K;5'9;154lbs;62;59;64;71
236209;21;60;€290K;€1K;5'8;132lbs;31;65;54;53
221874;21;60;€375K;€2K;6'0;165lbs;48;68;67;82
238771;22;60;€325K;€2K;5'9;154lbs;37;67;57;49
230836;20;60;€400K;€1K;5'11;154lbs;31;76;69;57
242356;21;60;€350K;€1K;6'5;176lbs;23;66;65;70
244404;20;60;€280K;€1K;6'2;172lbs;33;64;63;71
245172;24;60;€250K;€1K;6'4;176lbs;24;55;60;69
213686;23;60;€240K;€2K;5'10;159lbs;32;69;59;63
222647;22;60;€290K;€3K;6'0;172lbs;35;45;65;66
223159;22;60;€260K;€2K;6'0;163lbs;33;63;70;74
246455;17;60;€400K;€1K;6'1;168lbs;38;53;46;62
235960;19;60;€400K;€3K;5'11;159lbs;45;51;54;61
237753;23;60;€220K;€1K;5'10;154lbs;26;77;61;60
244409;29;60;€140K;€1K;5'11;168lbs;10;28;17;77
244921;19;60;€400K;€2K;5'11;165lbs;29;55;56;55
235194;19;60;€325K;€3K;6'0;161lbs;39;61;55;55
243642;20;60;€450K;€1K;5'11;163lbs;28;70;34;57
228795;27;60;€240K;€3K;5'9;168lbs;35;71;58;72
238011;19;60;€350K;€1K;5'7;139lbs;38;76;82;29
233404;20;60;€325K;€1K;5'10;168lbs;43;63;73;62
233916;24;60;€210K;€1K;6'2;165lbs;15;46;35;43
243644;20;60;€325K;€1K;6'1;183lbs;31;59;38;64
245436;22;60;€280K;€2K;5'6;146lbs;37;74;57;55
240829;20;60;€350K;€1K;5'11;165lbs;33;79;80;73
230846;21;60;€300K;€1K;5'9;152lbs;48;81;89;57
234942;20;60;€300K;€1K;5'11;165lbs;58;75;59;57
238270;20;60;€325K;€1K;6'2;176lbs;33;67;80;71
224447;22;60;€270K;€1K;5'10;163lbs;44;60;52;66
240063;26;60;€190K;€1K;6'3;201lbs;13;31;29;72
240319;19;60;€450K;€4K;6'0;165lbs;45;66;60;58
241343;29;60;€180K;€2K;6'4;181lbs;23;78;68;83
224705;26;60;€240K;€3K;6'0;161lbs;38;83;59;59
240577;20;60;€375K;€1K;6'1;168lbs;64;70;57;48
189377;28;60;€210K;€2K;6'1;168lbs;36;63;69;77
192961;27;60;€160K;€1K;6'1;176lbs;13;41;28;58
213698;23;60;€280K;€1K;5'10;163lbs;55;60;33;59
241090;27;60;€220K;€3K;5'11;165lbs;37;63;46;62
241858;18;60;€375K;€1K;6'0;187lbs;29;52;55;76
244419;21;60;€250K;€1K;5'10;161lbs;46;67;65;59
104900;39;60;€10K;€1K;6'2;196lbs;9;28;29;75
235205;22;60;€240K;€1K;5'10;168lbs;41;74;72;67
243397;18;60;€350K;€1K;5'11;165lbs;14;31;40;45
227526;24;60;€260K;€2K;6'0;183lbs;32;55;60;70
245702;22;60;€290K;€1K;5'9;154lbs;56;65;56;57
211144;24;60;€220K;€2K;5'11;165lbs;38;81;63;56
157128;34;60;€60K;€1K;6'0;176lbs;68;47;55;66
243144;24;60;€250K;€1K;6'1;165lbs;30;59;67;72
244680;19;60;€450K;€1K;5'9;150lbs;42;69;53;42
235209;24;60;€270K;€1K;6'0;165lbs;47;75;68;68
241865;20;60;€450K;€2K;5'10;154lbs;40;80;52;50
151498;37;60;€70K;€1K;5'10;168lbs;47;57;58;75
242122;25;60;€220K;€1K;5'11;172lbs;31;65;64;62
244170;22;60;€250K;€1K;6'3;174lbs;41;62;58;67
239307;19;60;€350K;€1K;5'10;143lbs;46;67;54;44
239819;20;60;€325K;€1K;5'7;143lbs;33;68;66;58
242635;18;60;€325K;€1K;6'2;172lbs;30;65;70;75
231116;23;60;€240K;€2K;6'1;172lbs;13;31;27;54
239308;20;60;€325K;€2K;5'9;154lbs;60;62;51;45
237773;20;60;€325K;€2K;5'6;132lbs;38;75;56;57
240333;22;60;€280K;€2K;6'1;165lbs;34;61;65;57
244941;22;60;€290K;€2K;5'10;161lbs;61;76;65;50
232654;21;60;€290K;€1K;5'10;170lbs;13;24;21;51
237518;19;60;€450K;€1K;5'10;157lbs;41;64;53;41
240334;17;60;€375K;€5K;6'4;165lbs;29;49;58;63
212175;28;60;€150K;€2K;6'1;179lbs;7;42;37;58
211152;23;60;€240K;€3K;5'7;150lbs;45;69;72;64
237776;32;60;€120K;€1K;6'0;165lbs;15;23;22;45
239568;24;60;€240K;€1K;6'2;176lbs;32;53;59;74
220882;26;60;€220K;€1K;5'11;168lbs;42;77;69;59
228562;22;60;€210K;€1K;6'5;187lbs;17;40;44;79
242643;20;60;€425K;€1K;6'1;179lbs;37;62;55;73
244691;19;60;€300K;€1K;6'3;170lbs;33;59;40;68
207828;24;60;€270K;€2K;6'1;165lbs;27;63;59;70
242132;25;60;€230K;€1K;5'10;154lbs;34;65;75;56
243156;18;60;€425K;€1K;6'0;154lbs;42;64;64;52
204501;27;60;€170K;€2K;6'0;168lbs;36;86;68;66
226261;20;60;€450K;€2K;5'8;141lbs;41;68;62;46
237525;20;60;€280K;€1K;6'0;165lbs;11;17;20;55
238037;22;60;€260K;€2K;6'0;179lbs;32;60;61;68
239573;22;60;€260K;€1K;6'0;185lbs;10;15;28;53
241877;18;60;€425K;€2K;6'0;159lbs;40;77;54;53
243925;21;60;€260K;€1K;6'4;196lbs;11;27;23;56
244437;26;60;€220K;€1K;5'11;152lbs;33;68;65;52
246229;20;60;€425K;€2K;6'0;165lbs;44;66;70;66
226006;23;60;€220K;€1K;5'9;159lbs;26;65;65;70
211415;34;60;€110K;€3K;6'4;234lbs;32;31;54;94
239575;21;60;€290K;€3K;6'4;187lbs;29;53;59;81
246231;17;60;€400K;€1K;5'6;123lbs;46;62;41;39
232920;20;60;€400K;€1K;5'8;159lbs;35;83;72;59
242136;24;60;€280K;€1K;6'0;168lbs;40;71;63;67
226521;21;60;€350K;€1K;5'10;172lbs;58;64;79;63
173785;30;60;€190K;€3K;5'11;168lbs;42;75;74;74
240345;18;60;€425K;€1K;6'0;165lbs;46;79;63;65
240857;20;60;€325K;€3K;5'7;154lbs;44;65;67;69
244953;24;60;€280K;€2K;5'7;152lbs;48;64;66;45
139482;34;60;€100K;€1K;5'11;161lbs;47;66;81;72
220635;22;60;€270K;€2K;5'8;137lbs;64;63;74;53
228315;20;60;€270K;€1K;5'10;154lbs;43;68;79;49
233435;20;60;€280K;€1K;6'2;165lbs;28;54;62;77
238043;23;60;€300K;€4K;5'9;154lbs;34;82;60;57
242139;25;60;€260K;€1K;5'10;143lbs;37;65;63;54
243931;19;60;€350K;€1K;5'10;143lbs;47;61;46;47
245979;27;60;€ 0;€ 0;5'11;165lbs;39;56;69;75
238044;23;60;€240K;€3K;5'8;165lbs;28;77;72;72
197597;29;60;€200K;€1K;6'0;163lbs;43;61;54;69
222173;28;60;€210K;€2K;5'9;154lbs;39;73;75;72
225757;23;60;€280K;€1K;6'1;190lbs;36;72;59;66
237277;23;60;€240K;€1K;5'11;154lbs;59;72;65;63
242397;23;60;€210K;€1K;6'3;181lbs;14;22;19;61
243677;28;60;€200K;€1K;6'2;165lbs;31;51;56;69
246237;17;60;€425K;€1K;6'0;165lbs;37;63;58;56
222174;29;60;€200K;€2K;5'9;152lbs;48;60;68;62
227806;21;60;€450K;€5K;6'0;137lbs;59;55;67;34
238046;21;60;€400K;€1K;5'10;157lbs;41;67;69;60
209887;27;60;€170K;€2K;5'11;176lbs;35;74;79;63
227040;21;60;€350K;€1K;6'2;181lbs;38;68;65;84
241632;17;60;€400K;€7K;5'7;139lbs;59;70;60;46
223969;22;60;€325K;€3K;5'9;150lbs;42;62;67;58
232161;25;60;€230K;€1K;6'1;179lbs;35;47;68;74
242401;21;60;€325K;€1K;5'9;150lbs;41;64;67;61
205026;25;60;€260K;€1K;6'0;163lbs;57;74;64;67
212450;25;60;€250K;€1K;6'0;161lbs;55;74;53;61
233954;21;60;€350K;€2K;5'7;146lbs;35;81;59;43
234466;19;60;€375K;€1K;5'10;146lbs;46;62;63;44
243938;24;60;€220K;€1K;6'0;172lbs;34;89;64;69
245986;22;60;€325K;€5K;5'11;154lbs;42;58;57;62
199139;26;60;€210K;€1K;6'1;168lbs;39;43;58;70
222180;25;60;€210K;€2K;5'11;168lbs;30;58;82;75
229604;20;60;€325K;€4K;6'0;154lbs;31;48;50;69
229860;29;60;€140K;€1K;6'5;201lbs;14;39;36;71
244452;21;60;€280K;€1K;5'11;165lbs;37;73;62;54
245220;20;60;€280K;€2K;6'5;185lbs;25;72;67;74
232677;24;60;€250K;€3K;5'7;139lbs;46;55;68;61
235237;22;60;€210K;€1K;6'3;183lbs;13;30;28;51
239333;20;60;€400K;€3K;5'7;139lbs;42;67;46;37
242662;20;60;€250K;€1K;6'5;183lbs;25;54;61;79
244454;20;60;€375K;€1K;5'11;172lbs;39;80;65;58
204007;24;60;€260K;€2K;5'10;165lbs;42;73;70;47
222695;22;60;€240K;€1K;6'3;192lbs;18;34;21;75
227815;21;60;€375K;€1K;5'7;143lbs;32;72;49;38
229607;21;60;€325K;€1K;5'10;165lbs;53;65;73;58
233703;22;60;€280K;€1K;5'9;152lbs;65;68;59;44
202984;29;60;€210K;€1K;5'9;159lbs;56;66;81;63
226792;24;60;€280K;€1K;6'1;176lbs;29;47;54;81
228072;25;60;€230K;€2K;5'11;168lbs;49;63;68;59
228584;20;60;€350K;€1K;6'0;161lbs;32;73;74;64
231144;20;60;€240K;€1K;6'5;194lbs;29;53;66;83
234472;19;60;€400K;€2K;6'1;161lbs;25;60;67;69
236008;18;60;€425K;€1K;5'9;132lbs;30;77;50;32
239848;29;60;€160K;€1K;6'5;194lbs;41;50;66;93
243432;20;60;€325K;€2K;6'0;170lbs;35;56;56;57
233961;21;60;€280K;€3K;5'9;130lbs;45;67;70;64
231914;20;60;€290K;€1K;6'2;176lbs;14;30;28;63
244714;18;60;€325K;€1K;5'10;157lbs;38;83;50;62
231147;23;60;€290K;€1K;5'11;154lbs;29;70;60;66
223468;21;60;€375K;€6K;5'11;170lbs;51;70;44;60
230124;20;60;€425K;€1K;5'9;157lbs;32;55;59;59
235500;22;60;€325K;€4K;5'10;146lbs;38;72;49;65
245228;19;60;€400K;€1K;6'1;172lbs;34;77;50;66
219886;22;60;€270K;€1K;5'11;161lbs;45;55;59;63
224238;22;60;€250K;€2K;6'3;185lbs;27;53;70;74
242158;22;60;€350K;€3K;5'7;154lbs;46;75;51;58
242670;19;60;€450K;€1K;5'10;163lbs;33;68;75;60
225775;20;60;€290K;€1K;6'1;172lbs;26;74;58;67
232687;24;60;€220K;€1K;5'8;152lbs;30;75;63;61
235247;20;60;€450K;€4K;5'11;161lbs;55;72;55;60
241647;25;60;€200K;€1K;5'8;150lbs;25;72;67;59
226800;19;60;€450K;€5K;6'2;176lbs;33;79;61;73
232944;20;60;€250K;€1K;5'10;137lbs;27;79;67;60
234225;20;60;€350K;€3K;6'3;176lbs;42;60;64;65
246257;19;60;€450K;€1K;5'10;172lbs;50;85;52;53
241394;18;60;€425K;€1K;5'7;181lbs;34;88;58;73
207603;24;60;€250K;€2K;6'2;159lbs;23;61;70;67
228339;22;60;€325K;€1K;6'0;161lbs;49;65;56;53
240627;21;60;€290K;€5K;5'11;161lbs;49;60;48;52
175603;31;60;€130K;€2K;6'6;223lbs;11;54;15;70
242419;20;60;€375K;€1K;5'8;143lbs;35;86;61;42
217332;23;60;€250K;€2K;6'4;181lbs;27;66;64;77
242420;17;60;€400K;€3K;5'8;150lbs;56;55;31;52
223989;21;60;€350K;€2K;5'10;143lbs;57;60;71;59
226549;19;60;€450K;€1K;5'11;163lbs;39;72;55;65
242677;18;60;€425K;€1K;6'1;176lbs;33;75;57;70
242933;22;60;€325K;€1K;5'6;154lbs;42;73;57;62
226550;24;60;€270K;€4K;6'3;176lbs;37;72;53;76
230646;19;60;€300K;€1K;6'1;172lbs;23;71;68;77
231926;20;60;€400K;€1K;5'5;146lbs;45;79;71;59
245750;19;60;€300K;€1K;6'3;192lbs;22;60;60;79
225015;20;60;€300K;€1K;6'0;161lbs;30;55;63;58
236023;25;60;€230K;€1K;5'8;154lbs;44;67;57;45
206072;23;60;€280K;€1K;5'9;161lbs;66;60;61;44
214008;23;60;€210K;€2K;6'0;165lbs;11;44;32;47
236536;23;60;€230K;€1K;6'2;170lbs;15;45;28;41
242681;26;60;€250K;€1K;5'9;165lbs;35;66;70;56
210426;24;60;€240K;€4K;6'1;179lbs;40;65;68;70
237818;20;60;€325K;€2K;6'0;150lbs;31;66;64;60
243450;20;60;€450K;€4K;5'7;130lbs;44;62;52;38
213499;25;60;€220K;€1K;6'0;176lbs;39;70;65;59
239355;20;60;€450K;€1K;6'2;170lbs;41;62;68;65
239867;19;60;€325K;€1K;5'11;174lbs;33;76;59;65
240123;18;60;€400K;€1K;6'2;172lbs;15;41;24;64
210940;23;60;€230K;€1K;6'5;187lbs;17;45;30;65
229372;20;60;€325K;€5K;6'2;176lbs;30;46;59;64
236540;20;60;€375K;€1K;6'0;165lbs;55;62;64;70
169725;31;60;€190K;€3K;6'3;196lbs;35;62;56;81
231422;23;60;€325K;€7K;5'4;141lbs;39;73;64;46
232190;28;60;€160K;€2K;6'1;165lbs;40;74;68;66
238846;20;60;€450K;€4K;5'11;132lbs;40;78;65;60
198655;25;60;€260K;€2K;5'11;165lbs;39;66;71;71
225279;22;60;€325K;€2K;6'1;141lbs;39;68;82;64
219392;22;59;€220K;€1K;6'0;165lbs;48;66;68;68
206081;23;59;€180K;€2K;5'8;148lbs;40;76;58;52
237825;18;59;€325K;€3K;5'8;146lbs;46;71;63;50
238081;20;59;€300K;€1K;5'9;154lbs;30;67;53;40
240129;22;59;€200K;€1K;5'10;154lbs;31;83;69;62
240641;28;59;€120K;€3K;5'7;132lbs;48;74;66;59
206082;23;59;€180K;€1K;6'0;172lbs;37;60;61;65
200195;27;59;€130K;€2K;6'0;183lbs;25;77;71;81
226563;21;59;€240K;€1K;5'7;143lbs;40;75;73;37
229123;21;59;€220K;€2K;5'10;176lbs;42;84;59;57
211717;25;59;€160K;€1K;5'9;154lbs;44;73;64;60
241158;20;59;€270K;€2K;6'0;172lbs;34;45;53;61
222471;26;59;€140K;€1K;6'3;201lbs;15;31;32;79
235271;21;59;€220K;€1K;5'11;163lbs;31;70;48;67
243719;19;59;€240K;€1K;5'10;159lbs;57;62;37;51
243975;18;59;€325K;€1K;6'0;163lbs;48;63;55;50
244487;30;59;€150K;€1K;5'6;165lbs;48;84;66;82
246279;21;59;€240K;€1K;6'0;150lbs;44;63;58;57
215816;22;59;€240K;€1K;5'8;154lbs;48;65;66;46
241160;17;59;€350K;€6K;5'9;143lbs;53;60;54;36
245000;18;59;€290K;€2K;5'10;143lbs;39;55;59;52
219657;22;59;€170K;€1K;6'1;163lbs;20;44;20;65
235785;20;59;€350K;€2K;5'11;170lbs;44;85;55;65
244233;21;59;€230K;€2K;6'5;185lbs;39;63;59;83
227082;21;59;€270K;€1K;5'7;143lbs;55;74;71;29
242186;20;59;€220K;€1K;6'0;154lbs;43;66;54;61
244490;19;59;€300K;€1K;6'2;176lbs;27;53;52;67
238347;22;59;€240K;€1K;6'0;170lbs;32;87;55;49
242955;21;59;€ 0;€ 0;5'11;161lbs;32;68;62;66
226572;22;59;€180K;€2K;6'3;198lbs;15;35;27;59
234252;19;59;€300K;€3K;6'1;176lbs;34;53;49;68
246284;20;59;€220K;€1K;5'11;165lbs;41;58;62;55
218381;21;59;€230K;€1K;5'9;157lbs;55;67;63;52
232973;33;59;€90K;€1K;5'9;154lbs;45;56;73;63
236557;22;59;€250K;€2K;6'1;161lbs;34;81;69;68
245773;19;59;€325K;€1K;5'11;163lbs;27;79;62;58
224526;22;59;€250K;€3K;5'10;154lbs;48;59;62;60
241422;17;59;€270K;€3K;5'11;165lbs;48;57;44;55
243982;24;59;€210K;€2K;6'4;165lbs;29;61;60;73
227855;20;59;€240K;€1K;6'1;170lbs;59;71;62;72
244239;20;59;€270K;€2K;5'5;121lbs;49;73;50;34
229393;23;59;€140K;€2K;6'1;176lbs;13;46;24;58
242193;24;59;€200K;€1K;5'9;148lbs;48;71;48;45
245521;26;59;€150K;€2K;5'6;134lbs;28;68;60;59
246033;19;59;€300K;€1K;5'10;172lbs;40;55;58;60
198162;26;59;€190K;€4K;5'9;176lbs;61;71;63;77
203282;27;59;€130K;€4K;5'6;123lbs;41;75;42;60
230930;24;59;€170K;€1K;5'7;152lbs;41;65;68;62
203539;27;59;€160K;€1K;5'10;154lbs;51;67;53;55
205331;26;59;https://cdn.sofifa.org/teams/2/light/112429.png;€160K;Dec 31, 2018;6'4;42;59;55;75
231187;21;59;€180K;€2K;6'6;192lbs;13;21;22;74
233491;21;59;€220K;€1K;6'6;170lbs;25;49;61;79
236563;20;59;€350K;€2K;6'1;165lbs;46;58;49;57
212502;28;59;€ 0;€ 0;6'1;165lbs;60;57;66;74
218646;22;59;€220K;€2K;5'10;154lbs;60;65;54;62
242454;20;59;€350K;€3K;5'7;137lbs;44;67;42;32
230935;23;59;€180K;€2K;6'2;172lbs;17;44;43;63
232471;33;59;€90K;€1K;5'10;154lbs;32;52;54;58
232727;31;59;€140K;€1K;5'10;159lbs;42;57;51;68
243479;22;59;€240K;€2K;5'8;152lbs;33;69;63;50
245015;16;59;€300K;€1K;5'11;154lbs;34;68;59;48
184599;33;59;€100K;€3K;6'1;165lbs;50;64;72;76
232216;24;59;€180K;€1K;6'0;161lbs;25;70;62;63
234264;21;59;€300K;€1K;5'7;150lbs;41;67;62;58
235800;20;59;€300K;€3K;6'2;179lbs;39;68;53;73
243992;24;59;€200K;€1K;5'10;143lbs;38;67;58;58
237849;20;59;€350K;€6K;5'11;159lbs;39;66;68;62
242457;25;59;€160K;€2K;5'10;170lbs;46;79;59;60
242969;22;59;€170K;€1K;6'4;183lbs;12;18;21;58
243737;19;59;€150K;€1K;6'2;176lbs;10;38;20;38
238106;29;59;€150K;€2K;6'0;165lbs;30;70;68;65
246298;19;59;€300K;€2K;6'7;172lbs;41;57;58;70
235549;25;59;€210K;€1K;5'10;154lbs;30;77;54;64
182046;29;59;€160K;€3K;6'0;172lbs;44;57;56;61
214559;24;59;€210K;€1K;5'8;143lbs;44;59;64;62
228383;19;59;€280K;€3K;6'3;165lbs;19;38;29;50
235551;23;59;€180K;€2K;5'6;161lbs;61;70;53;53
243744;23;59;€210K;€1K;6'0;179lbs;47;62;74;73
244001;19;59;€230K;€1K;6'3;183lbs;17;51;45;64
229922;21;59;€240K;€3K;5'9;132lbs;37;67;56;68
241186;18;59;€325K;€2K;5'6;143lbs;55;70;56;37
244770;19;59;€230K;€1K;5'9;146lbs;48;68;64;61
236579;22;59;€ 0;€ 0;6'5;174lbs;20;61;58;67
241445;21;59;€220K;€1K;5'10;150lbs;28;62;57;53
223270;21;59;€190K;€1K;6'6;207lbs;19;47;35;62
228134;21;59;€250K;€1K;6'1;161lbs;42;62;67;76
244262;19;59;€190K;€1K;6'2;170lbs;12;27;26;51
232743;35;59;€40K;€1K;5'11;168lbs;14;17;18;44
235815;19;59;€260K;€1K;6'1;159lbs;37;62;64;55
245543;22;59;€230K;€1K;5'11;165lbs;39;67;67;64
245800;18;59;€ 0;€ 0;6'0;165lbs;13;32;27;53
226089;22;59;€ 0;€ 0;6'3;185lbs;31;63;67;74
230697;21;59;€260K;€2K;5'10;161lbs;60;61;55;64
237097;20;59;€210K;€1K;6'4;176lbs;11;28;17;62
224554;23;59;€180K;€2K;6'0;161lbs;32;74;69;74
165932;33;59;€60K;€1K;5'10;165lbs;46;49;65;64
243500;19;59;€260K;€1K;6'3;187lbs;27;61;61;81
244012;21;59;€250K;€1K;6'1;172lbs;32;77;68;67
246060;19;59;€220K;€1K;5'11;165lbs;34;63;63;56
241197;21;59;€220K;€3K;6'1;154lbs;32;59;52;71
242989;22;59;€240K;€1K;5'9;154lbs;44;69;66;67
190509;30;59;€120K;€1K;6'2;183lbs;24;60;51;74
242735;22;59;€220K;€1K;5'11;170lbs;39;69;61;61
246064;18;59;€325K;€2K;5'8;141lbs;39;66;58;46
241969;21;59;€230K;€1K;5'10;170lbs;26;79;62;64
239666;18;59;€325K;€2K;6'1;168lbs;56;68;54;61
242482;21;59;€200K;€2K;5'9;161lbs;32;57;64;58
245810;21;59;€210K;€1K;5'11;176lbs;22;55;68;77
237363;23;59;€200K;€1K;5'9;146lbs;32;79;80;54
212532;28;59;€150K;€1K;5'10;146lbs;63;70;59;58
235572;19;59;€260K;€1K;6'5;161lbs;24;60;68;70
244532;21;59;€170K;€1K;6'1;172lbs;29;62;63;68
244788;20;59;€240K;€1K;5'8;154lbs;35;68;45;46
219701;22;59;€190K;€1K;6'4;192lbs;15;42;39;56
233269;24;59;€170K;€1K;5'10;161lbs;41;65;77;65
235061;23;59;€180K;€3K;5'7;157lbs;28;92;70;59
238389;18;59;€290K;€3K;6'2;176lbs;28;51;54;71
203830;24;59;€200K;€1K;6'0;172lbs;53;78;57;64
220214;23;59;€230K;€1K;6'2;181lbs;20;33;63;69
246070;17;59;€300K;€1K;5'11;159lbs;48;61;60;49
181558;31;59;€140K;€1K;6'0;161lbs;43;66;74;62
179767;30;59;€100K;€1K;6'4;174lbs;13;49;37;58
246071;21;59;€230K;€1K;5'10;139lbs;46;71;64;39
18745;41;59;€10K;€1K;6'0;183lbs;10;41;30;54
228665;20;59;€220K;€1K;5'7;141lbs;43;67;90;41
166713;33;59;€80K;€1K;5'10;181lbs;18;36;35;60
240953;22;59;€220K;€2K;6'0;157lbs;40;62;49;56
243514;18;59;€290K;€3K;5'10;172lbs;39;58;63;63
246074;19;59;€325K;€2K;5'11;143lbs;42;66;52;36
194363;27;59;€160K;€2K;5'6;146lbs;52;72;75;56
215100;23;59;€190K;€1K;6'0;172lbs;22;68;59;78
223804;22;59;€160K;€4K;6'0;163lbs;17;43;30;42
239676;18;59;€280K;€4K;5'10;154lbs;53;63;48;51
231997;24;59;€220K;€1K;6'0;174lbs;32;58;61;73
222782;21;59;€230K;€1K;5'10;163lbs;43;66;61;45
224318;24;59;€200K;€3K;5'10;141lbs;61;82;53;55
233022;25;59;€160K;€2K;6'0;159lbs;30;67;75;68
244542;19;59;€240K;€1K;6'0;143lbs;46;63;54;45
243519;17;59;€300K;€1K;5'9;150lbs;44;64;60;49
244799;24;59;€200K;€1K;6'4;176lbs;29;56;60;64
209728;24;59;€220K;€1K;6'4;183lbs;40;63;58;79
238656;19;59;€240K;€1K;6'5;181lbs;28;75;75;80
238912;29;59;€120K;€3K;5'10;154lbs;32;69;71;65
233793;20;59;€300K;€3K;6'0;187lbs;34;69;76;71
239425;23;59;€180K;€2K;5'9;152lbs;41;64;60;50
239681;21;59;€200K;€1K;5'9;141lbs;31;71;72;47
220994;22;59;€230K;€2K;5'10;161lbs;48;72;39;58
232258;27;59;€160K;€2K;6'1;163lbs;34;67;69;71
224068;23;59;€140K;€1K;6'0;170lbs;18;52;23;59
229956;21;59;€190K;€1K;6'2;183lbs;23;33;32;71
241476;20;59;€270K;€3K;6'2;163lbs;49;67;43;59
244036;22;59;€240K;€3K;5'11;157lbs;39;55;55;50
245060;21;59;€220K;€2K;5'8;159lbs;49;69;68;50
215365;23;59;€220K;€1K;5'9;141lbs;31;78;61;72
200263;26;59;€180K;€1K;5'10;168lbs;56;60;78;61
232264;21;59;€270K;€2K;6'0;161lbs;43;72;61;74
233544;24;59;€ 0;€ 0;5'7;143lbs;42;76;47;39
233800;19;59;€190K;€1K;5'9;165lbs;32;71;62;58
238920;23;59;€200K;€1K;5'5;150lbs;31;72;66;47
206409;24;59;€200K;€2K;5'11;176lbs;32;83;58;64
232521;23;59;€180K;€2K;6'4;187lbs;24;48;59;85
229706;21;59;€250K;€1K;6'0;159lbs;34;56;59;67
242250;17;59;€300K;€1K;6'0;181lbs;36;52;62;60
239947;18;59;€230K;€1K;5'10;172lbs;49;38;32;60
182347;32;59;€90K;€2K;6'4;187lbs;32;51;34;63
191563;31;59;€140K;€1K;5'7;150lbs;41;64;67;58
235596;26;59;€180K;€3K;6'0;176lbs;37;48;72;70
236365;21;59;€230K;€1K;5'10;172lbs;41;69;69;66
224078;25;59;€160K;€1K;5'11;163lbs;42;73;63;65
225102;26;59;€150K;€1K;6'4;196lbs;48;35;66;47
238670;23;59;€210K;€2K;5'11;176lbs;43;68;55;68
238927;23;59;€150K;€1K;6'2;174lbs;14;22;27;66
232784;24;59;€180K;€1K;6'1;165lbs;21;66;62;76
239952;22;59;€200K;€1K;6'3;165lbs;37;52;64;74
182352;32;59;€120K;€2K;5'10;161lbs;41;58;74;63
234321;27;59;€150K;€1K;6'0;172lbs;29;61;59;62
242001;35;59;€70K;€1K;5'8;154lbs;35;56;51;64
246097;21;59;€190K;€1K;6'0;170lbs;36;59;56;51
244050;17;59;€300K;€1K;6'3;161lbs;38;66;62;70
244562;20;59;€280K;€3K;6'0;179lbs;43;60;55;67
242771;19;59;€325K;€1K;6'0;165lbs;36;67;68;73
213333;28;59;€120K;€3K;5'7;165lbs;34;72;81;70
225365;22;59;€220K;€2K;5'11;154lbs;48;68;57;50
245589;21;59;€170K;€1K;5'11;165lbs;15;21;31;48
229718;19;59;€325K;€1K;6'1;154lbs;70;64;54;60
238934;28;59;€160K;€1K;5'9;152lbs;65;76;63;56
246102;19;59;€270K;€1K;5'10;152lbs;48;68;58;52
236375;20;59;€280K;€2K;5'10;152lbs;35;77;71;60
237399;22;59;€170K;€1K;6'3;225lbs;15;36;36;78
238423;25;59;€190K;€1K;6'4;187lbs;32;60;70;79
221528;22;59;€230K;€1K;5'10;168lbs;32;54;71;55
243800;22;59;€200K;€1K;6'1;179lbs;55;64;54;69
244568;21;59;€280K;€4K;6'0;165lbs;15;28;33;45
245592;18;59;€325K;€1K;5'9;148lbs;41;64;58;47
204889;23;59;€210K;€2K;5'8;130lbs;42;78;54;53
181849;31;59;€100K;€3K;5'10;179lbs;45;55;67;66
224602;25;59;€170K;€2K;5'9;161lbs;31;72;72;63
228954;20;59;€350K;€2K;5'7;154lbs;33;82;52;40
245338;17;59;€300K;€1K;5'9;148lbs;47;64;42;40
182362;32;59;€90K;€2K;5'11;154lbs;52;50;74;73
224091;22;59;€280K;€1K;6'0;161lbs;38;66;76;60
229724;22;59;€190K;€2K;6'0;192lbs;59;53;57;66
245084;18;59;€250K;€1K;5'11;165lbs;28;67;60;65
